iteration,Assumed probability,score
728,0.5,0.9796650717703349
728,0.75,0.979066985645933
728,1,0.979066985645933
729,0.25,0.9844497607655502
729,0.5,0.9820574162679426
729,0.75,0.9820574162679426
729,1,0.9826555023923444
730,0.25,0.9820574162679426
730,0.5,0.9802631578947368
730,0.75,0.9784688995215312
730,1,0.9760765550239234
731,0.25,0.9802631578947368
731,0.5,0.9784688995215312
731,0.75,0.9784688995215312
731,1,0.9784688995215312
732,0.25,0.979066985645933
732,0.5,0.9754784688995215
732,0.75,0.9712918660287081
732,1,0.9712918660287081
733,0.25,0.9832535885167464
733,0.5,0.9784688995215312
733,0.75,0.9784688995215312
733,1,0.9754784688995215
734,0.25,0.9796650717703349
734,0.5,0.9784688995215312
734,0.75,0.9802631578947368
734,1,0.9796650717703349
735,0.25,0.9820574162679426
735,0.5,0.9778708133971292
735,0.75,0.979066985645933
735,1,0.9778708133971292
736,0.25,0.9826555023923444
736,0.5,0.9778708133971292
736,0.75,0.9778708133971292
736,1,0.9778708133971292
737,0.25,0.9814593301435407
737,0.5,0.9796650717703349
737,0.75,0.9772727272727273
737,1,0.9772727272727273
738,0.25,0.9820574162679426
738,0.5,0.9814593301435407
738,0.75,0.9820574162679426
738,1,0.9808612440191388
739,0.25,0.9814593301435407
739,0.5,0.9808612440191388
739,0.75,0.9772727272727273
739,1,0.9784688995215312
740,0.25,0.9844497607655502
740,0.5,0.9808612440191388
740,0.75,0.9808612440191388
740,1,0.9796650717703349
741,0.25,0.9838516746411483
741,0.5,0.9832535885167464
741,0.75,0.9814593301435407
741,1,0.979066985645933
742,0.25,0.9778708133971292
742,0.5,0.9754784688995215
742,0.75,0.9736842105263158
742,1,0.9754784688995215
743,0.25,0.9838516746411483
743,0.5,0.9850478468899522
743,0.75,0.9820574162679426
743,1,0.9814593301435407
744,0.25,0.9808612440191388
744,0.5,0.979066985645933
744,0.75,0.9784688995215312
744,1,0.9796650717703349
745,0.25,0.9826555023923444
745,0.5,0.9814593301435407
745,0.75,0.9808612440191388
745,1,0.9808612440191388
746,0.25,0.9814593301435407
746,0.5,0.979066985645933
746,0.75,0.9784688995215312
746,1,0.9778708133971292
747,0.25,0.9820574162679426
747,0.5,0.9820574162679426
747,0.75,0.9814593301435407
747,1,0.9808612440191388
748,0.25,0.9766746411483254
748,0.5,0.9754784688995215
748,0.75,0.97188995215311
748,1,0.9730861244019139
749,0.25,0.9820574162679426
749,0.5,0.9796650717703349
749,0.75,0.9814593301435407
749,1,0.9796650717703349
750,0.25,0.9808612440191388
750,0.5,0.9796650717703349
750,0.75,0.9772727272727273
750,1,0.9742822966507177
751,0.25,0.9796650717703349
751,0.5,0.9784688995215312
751,0.75,0.9778708133971292
751,1,0.9766746411483254
752,0.25,0.9838516746411483
752,0.5,0.9820574162679426
752,0.75,0.9802631578947368
752,1,0.9796650717703349
753,0.25,0.9850478468899522
753,0.5,0.9802631578947368
753,0.75,0.9796650717703349
753,1,0.9802631578947368
754,0.25,0.9760765550239234
754,0.5,0.9766746411483254
754,0.75,0.9742822966507177
754,1,0.9748803827751196
755,0.25,0.9826555023923444
755,0.5,0.9808612440191388
755,0.75,0.9814593301435407
755,1,0.9796650717703349
756,0.25,0.9814593301435407
756,0.5,0.9772727272727273
756,0.75,0.9772727272727273
756,1,0.9742822966507177
757,0.25,0.9808612440191388
757,0.5,0.9778708133971292
757,0.75,0.9772727272727273
757,1,0.9784688995215312
758,0.25,0.9832535885167464
758,0.5,0.979066985645933
758,0.75,0.9802631578947368
758,1,0.9772727272727273
759,0.25,0.9808612440191388
759,0.5,0.9784688995215312
759,0.75,0.979066985645933
759,1,0.9778708133971292
760,0.25,0.9826555023923444
760,0.5,0.9838516746411483
760,0.75,0.9796650717703349
760,1,0.9766746411483254
761,0.25,0.9772727272727273
761,0.5,0.9766746411483254
761,0.75,0.9754784688995215
761,1,0.9760765550239234
762,0.25,0.972488038277512
762,0.5,0.97188995215311
762,0.75,0.9730861244019139
762,1,0.9736842105263158
763,0.25,0.9796650717703349
763,0.5,0.9772727272727273
763,0.75,0.9766746411483254
763,1,0.9754784688995215
764,0.25,0.9784688995215312
764,0.5,0.9754784688995215
764,0.75,0.9748803827751196
764,1,0.9730861244019139
765,0.25,0.9838516746411483
765,0.5,0.9814593301435407
765,0.75,0.9802631578947368
765,1,0.9796650717703349
766,0.25,0.9814593301435407
766,0.5,0.9802631578947368
766,0.75,0.9802631578947368
766,1,0.979066985645933
767,0.25,0.9826555023923444
767,0.5,0.9784688995215312
767,0.75,0.979066985645933
767,1,0.9772727272727273
768,0.25,0.9814593301435407
768,0.5,0.979066985645933
768,0.75,0.9784688995215312
768,1,0.9748803827751196
769,0.25,0.9742822966507177
769,0.5,0.9742822966507177
769,0.75,0.9712918660287081
769,1,0.9712918660287081
770,0.25,0.9802631578947368
770,0.5,0.9784688995215312
770,0.75,0.9754784688995215
770,1,0.9760765550239234
771,0.25,0.9856459330143541
771,0.5,0.9820574162679426
771,0.75,0.9796650717703349
771,1,0.9802631578947368
772,0.25,0.9796650717703349
772,0.5,0.9784688995215312
772,0.75,0.9766746411483254
772,1,0.9754784688995215
773,0.25,0.9808612440191388
773,0.5,0.979066985645933
773,0.75,0.9802631578947368
773,1,0.9820574162679426
774,0.25,0.9814593301435407
774,0.5,0.9760765550239234
774,0.75,0.9772727272727273
774,1,0.9778708133971292
775,0.25,0.979066985645933
775,0.5,0.9766746411483254
775,0.75,0.9778708133971292
775,1,0.979066985645933
776,0.25,0.9832535885167464
776,0.5,0.9832535885167464
776,0.75,0.9832535885167464
776,1,0.9826555023923444
777,0.25,0.9784688995215312
777,0.5,0.9766746411483254
777,0.75,0.9742822966507177
777,1,0.9742822966507177
778,0.25,0.9802631578947368
778,0.5,0.9778708133971292
778,0.75,0.9796650717703349
778,1,0.9760765550239234
779,0.25,0.9844497607655502
779,0.5,0.9808612440191388
779,0.75,0.9802631578947368
779,1,0.9802631578947368
780,0.25,0.986244019138756
780,0.5,0.9838516746411483
780,0.75,0.9838516746411483
780,1,0.9826555023923444
781,0.25,0.9802631578947368
781,0.5,0.9814593301435407
781,0.75,0.9796650717703349
781,1,0.9772727272727273
782,0.25,0.9814593301435407
782,0.5,0.9802631578947368
782,0.75,0.9778708133971292
782,1,0.9778708133971292
783,0.25,0.9814593301435407
783,0.5,0.9778708133971292
783,0.75,0.9754784688995215
783,1,0.9772727272727273
784,0.25,0.9784688995215312
784,0.5,0.9760765550239234
784,0.75,0.972488038277512
784,1,0.972488038277512
785,0.25,0.9838516746411483
785,0.5,0.9826555023923444
785,0.75,0.9832535885167464
785,1,0.9802631578947368
786,0.25,0.9802631578947368
786,0.5,0.9784688995215312
786,0.75,0.9748803827751196
786,1,0.9742822966507177
787,0.25,0.9808612440191388
787,0.5,0.979066985645933
787,0.75,0.9784688995215312
787,1,0.9796650717703349
788,0.25,0.9808612440191388
788,0.5,0.9778708133971292
788,0.75,0.9784688995215312
788,1,0.9784688995215312
789,0.25,0.979066985645933
789,0.5,0.9760765550239234
789,0.75,0.9772727272727273
789,1,0.9778708133971292
790,0.25,0.9868421052631579
790,0.5,0.9820574162679426
790,0.75,0.9832535885167464
790,1,0.9820574162679426
791,0.25,0.9826555023923444
791,0.5,0.9814593301435407
791,0.75,0.9796650717703349
791,1,0.979066985645933
792,0.25,0.9832535885167464
792,0.5,0.9808612440191388
792,0.75,0.9778708133971292
792,1,0.9796650717703349
793,0.25,0.9808612440191388
793,0.5,0.9772727272727273
793,0.75,0.9754784688995215
793,1,0.9742822966507177
794,0.25,0.9832535885167464
794,0.5,0.9820574162679426
794,0.75,0.9820574162679426
794,1,0.9820574162679426
795,0.25,0.9838516746411483
795,0.5,0.9826555023923444
795,0.75,0.9814593301435407
795,1,0.9814593301435407
796,0.25,0.9796650717703349
796,0.5,0.9754784688995215
796,0.75,0.9772727272727273
796,1,0.9754784688995215
797,0.25,0.9784688995215312
797,0.5,0.9778708133971292
797,0.75,0.9760765550239234
797,1,0.9766746411483254
798,0.25,0.9814593301435407
798,0.5,0.9796650717703349
798,0.75,0.9784688995215312
798,1,0.9784688995215312
799,0.25,0.9814593301435407
799,0.5,0.9796650717703349
799,0.75,0.9766746411483254
799,1,0.9796650717703349
800,0.25,0.979066985645933
800,0.5,0.9760765550239234
800,0.75,0.9742822966507177
800,1,0.9712918660287081
801,0.25,0.9802631578947368
801,0.5,0.9778708133971292
801,0.75,0.9730861244019139
801,1,0.9754784688995215
802,0.25,0.9850478468899522
802,0.5,0.9838516746411483
802,0.75,0.9826555023923444
802,1,0.9826555023923444
803,0.25,0.9802631578947368
803,0.5,0.9772727272727273
803,0.75,0.9766746411483254
803,1,0.9730861244019139
804,0.25,0.9796650717703349
804,0.5,0.9802631578947368
804,0.75,0.9802631578947368
804,1,0.979066985645933
805,0.25,0.9808612440191388
805,0.5,0.9772727272727273
805,0.75,0.9772727272727273
805,1,0.9742822966507177
806,0.25,0.9814593301435407
806,0.5,0.9814593301435407
806,0.75,0.9808612440191388
806,1,0.979066985645933
807,0.25,0.9808612440191388
807,0.5,0.979066985645933
807,0.75,0.9754784688995215
807,1,0.9748803827751196
808,0.25,0.9796650717703349
808,0.5,0.9802631578947368
808,0.75,0.9778708133971292
808,1,0.9766746411483254
809,0.25,0.9850478468899522
809,0.5,0.9838516746411483
809,0.75,0.9814593301435407
809,1,0.9814593301435407
810,0.25,0.9844497607655502
810,0.5,0.9820574162679426
810,0.75,0.9796650717703349
810,1,0.9784688995215312
811,0.25,0.9808612440191388
811,0.5,0.9772727272727273
811,0.75,0.9772727272727273
811,1,0.9754784688995215
812,0.25,0.9856459330143541
812,0.5,0.9814593301435407
812,0.75,0.9796650717703349
812,1,0.9796650717703349
813,0.25,0.9808612440191388
813,0.5,0.979066985645933
813,0.75,0.9778708133971292
813,1,0.9778708133971292
814,0.25,0.9802631578947368
814,0.5,0.9796650717703349
814,0.75,0.9802631578947368
814,1,0.9796650717703349
815,0.25,0.9838516746411483
815,0.5,0.9796650717703349
815,0.75,0.9796650717703349
815,1,0.9808612440191388
816,0.25,0.9850478468899522
816,0.5,0.9838516746411483
816,0.75,0.9820574162679426
816,1,0.9808612440191388
817,0.25,0.9784688995215312
817,0.5,0.9766746411483254
817,0.75,0.9760765550239234
817,1,0.9730861244019139
818,0.25,0.9808612440191388
818,0.5,0.9784688995215312
818,0.75,0.9778708133971292
818,1,0.9766746411483254
819,0.25,0.9808612440191388
819,0.5,0.9784688995215312
819,0.75,0.9808612440191388
819,1,0.9802631578947368
820,0.25,0.9772727272727273
820,0.5,0.9760765550239234
820,0.75,0.9748803827751196
820,1,0.9730861244019139
821,0.25,0.9856459330143541
821,0.5,0.9850478468899522
821,0.75,0.9832535885167464
821,1,0.9844497607655502
822,0.25,0.9826555023923444
822,0.5,0.979066985645933
822,0.75,0.979066985645933
822,1,0.9766746411483254
823,0.25,0.9784688995215312
823,0.5,0.9748803827751196
823,0.75,0.9736842105263158
823,1,0.972488038277512
824,0.25,0.9808612440191388
824,0.5,0.9778708133971292
824,0.75,0.9778708133971292
824,1,0.9748803827751196
825,0.25,0.9784688995215312
825,0.5,0.9766746411483254
825,0.75,0.9760765550239234
825,1,0.9742822966507177
826,0.25,0.9778708133971292
826,0.5,0.9754784688995215
826,0.75,0.9760765550239234
826,1,0.9766746411483254
827,0.25,0.9850478468899522
827,0.5,0.9844497607655502
827,0.75,0.9826555023923444
827,1,0.9832535885167464
828,0.25,0.9844497607655502
828,0.5,0.979066985645933
828,0.75,0.9760765550239234
828,1,0.9772727272727273
829,0.25,0.9784688995215312
829,0.5,0.9760765550239234
829,0.75,0.9730861244019139
829,1,0.9706937799043063
830,0.25,0.9850478468899522
830,0.5,0.9832535885167464
830,0.75,0.9826555023923444
830,1,0.9820574162679426
831,0.25,0.9796650717703349
831,0.5,0.9772727272727273
831,0.75,0.9760765550239234
831,1,0.9766746411483254
832,0.25,0.9814593301435407
832,0.5,0.9808612440191388
832,0.75,0.9784688995215312
832,1,0.9808612440191388
833,0.25,0.9814593301435407
833,0.5,0.9802631578947368
833,0.75,0.9778708133971292
833,1,0.979066985645933
834,0.25,0.9832535885167464
834,0.5,0.9814593301435407
834,0.75,0.9772727272727273
834,1,0.9772727272727273
835,0.25,0.9772727272727273
835,0.5,0.9742822966507177
835,0.75,0.9760765550239234
835,1,0.9742822966507177
836,0.25,0.9832535885167464
836,0.5,0.9814593301435407
836,0.75,0.9808612440191388
836,1,0.9802631578947368
837,0.25,0.9850478468899522
837,0.5,0.9850478468899522
837,0.75,0.9832535885167464
837,1,0.9826555023923444
838,0.25,0.9844497607655502
838,0.5,0.9838516746411483
838,0.75,0.9820574162679426
838,1,0.9802631578947368
839,0.25,0.9802631578947368
839,0.5,0.9778708133971292
839,0.75,0.9748803827751196
839,1,0.97188995215311
840,0.25,0.9802631578947368
840,0.5,0.979066985645933
840,0.75,0.979066985645933
840,1,0.9784688995215312
841,0.25,0.9754784688995215
841,0.5,0.972488038277512
841,0.75,0.97188995215311
841,1,0.9730861244019139
842,0.25,0.9820574162679426
842,0.5,0.9814593301435407
842,0.75,0.9832535885167464
842,1,0.9814593301435407
843,0.25,0.9796650717703349
843,0.5,0.9766746411483254
843,0.75,0.9772727272727273
843,1,0.9766746411483254
844,0.25,0.9802631578947368
844,0.5,0.9784688995215312
844,0.75,0.9784688995215312
844,1,0.9778708133971292
845,0.25,0.9826555023923444
845,0.5,0.979066985645933
845,0.75,0.9802631578947368
845,1,0.9784688995215312
846,0.25,0.9844497607655502
846,0.5,0.9808612440191388
846,0.75,0.9826555023923444
846,1,0.9802631578947368
847,0.25,0.9826555023923444
847,0.5,0.979066985645933
847,0.75,0.9778708133971292
847,1,0.9760765550239234
848,0.25,0.9832535885167464
848,0.5,0.9838516746411483
848,0.75,0.9838516746411483
848,1,0.9796650717703349
849,0.25,0.9820574162679426
849,0.5,0.9802631578947368
849,0.75,0.9784688995215312
849,1,0.9784688995215312
850,0.25,0.9820574162679426
850,0.5,0.9814593301435407
850,0.75,0.9808612440191388
850,1,0.9796650717703349
851,0.25,0.9802631578947368
851,0.5,0.9766746411483254
851,0.75,0.9742822966507177
851,1,0.9712918660287081
852,0.25,0.9766746411483254
852,0.5,0.9778708133971292
852,0.75,0.9772727272727273
852,1,0.9760765550239234
853,0.25,0.9826555023923444
853,0.5,0.9778708133971292
853,0.75,0.9772727272727273
853,1,0.9748803827751196
854,0.25,0.9808612440191388
854,0.5,0.9778708133971292
854,0.75,0.9760765550239234
854,1,0.9760765550239234
855,0.25,0.9802631578947368
855,0.5,0.9796650717703349
855,0.75,0.9784688995215312
855,1,0.9802631578947368
856,0.25,0.9760765550239234
856,0.5,0.9748803827751196
856,0.75,0.97188995215311
856,1,0.9748803827751196
857,0.25,0.9814593301435407
857,0.5,0.9808612440191388
857,0.75,0.9778708133971292
857,1,0.9772727272727273
858,0.25,0.979066985645933
858,0.5,0.9766746411483254
858,0.75,0.9772727272727273
858,1,0.9766746411483254
859,0.25,0.9826555023923444
859,0.5,0.9814593301435407
859,0.75,0.9778708133971292
859,1,0.9766746411483254
860,0.25,0.9826555023923444
860,0.5,0.9826555023923444
860,0.75,0.9802631578947368
860,1,0.9796650717703349
861,0.25,0.9784688995215312
861,0.5,0.9736842105263158
861,0.75,0.9730861244019139
861,1,0.9712918660287081
862,0.25,0.9796650717703349
862,0.5,0.9778708133971292
862,0.75,0.979066985645933
862,1,0.9772727272727273
863,0.25,0.9826555023923444
863,0.5,0.9820574162679426
863,0.75,0.9826555023923444
863,1,0.9814593301435407
864,0.25,0.979066985645933
864,0.5,0.9754784688995215
864,0.75,0.9742822966507177
864,1,0.9742822966507177
865,0.25,0.9808612440191388
865,0.5,0.9808612440191388
865,0.75,0.979066985645933
865,1,0.979066985645933
866,0.25,0.9832535885167464
866,0.5,0.9808612440191388
866,0.75,0.979066985645933
866,1,0.9778708133971292
867,0.25,0.9820574162679426
867,0.5,0.9802631578947368
867,0.75,0.9772727272727273
867,1,0.9778708133971292
868,0.25,0.9802631578947368
868,0.5,0.9754784688995215
868,0.75,0.9754784688995215
868,1,0.9730861244019139
869,0.25,0.9868421052631579
869,0.5,0.9844497607655502
869,0.75,0.9832535885167464
869,1,0.9838516746411483
870,0.25,0.9820574162679426
870,0.5,0.9778708133971292
870,0.75,0.9778708133971292
870,1,0.9772727272727273
871,0.25,0.9820574162679426
871,0.5,0.9796650717703349
871,0.75,0.979066985645933
871,1,0.9784688995215312
872,0.25,0.9820574162679426
872,0.5,0.9802631578947368
872,0.75,0.9778708133971292
872,1,0.9760765550239234
873,0.25,0.9772727272727273
873,0.5,0.9748803827751196
873,0.75,0.9730861244019139
873,1,0.972488038277512
874,0.25,0.9844497607655502
874,0.5,0.9802631578947368
874,0.75,0.9796650717703349
874,1,0.9796650717703349
875,0.25,0.9814593301435407
875,0.5,0.9772727272727273
875,0.75,0.9748803827751196
875,1,0.9754784688995215
876,0.25,0.9766746411483254
876,0.5,0.9754784688995215
876,0.75,0.9766746411483254
876,1,0.9772727272727273
877,0.25,0.9760765550239234
877,0.5,0.9748803827751196
877,0.75,0.9730861244019139
877,1,0.9712918660287081
878,0.25,0.9772727272727273
878,0.5,0.9784688995215312
878,0.75,0.9772727272727273
878,1,0.9772727272727273
879,0.25,0.9808612440191388
879,0.5,0.9796650717703349
879,0.75,0.979066985645933
879,1,0.9754784688995215
880,0.25,0.9802631578947368
880,0.5,0.979066985645933
880,0.75,0.9784688995215312
880,1,0.979066985645933
881,0.25,0.9826555023923444
881,0.5,0.9820574162679426
881,0.75,0.9778708133971292
881,1,0.9772727272727273
882,0.25,0.9850478468899522
882,0.5,0.9808612440191388
882,0.75,0.9784688995215312
882,1,0.979066985645933
883,0.25,0.9796650717703349
883,0.5,0.979066985645933
883,0.75,0.9778708133971292
883,1,0.9766746411483254
884,0.25,0.9784688995215312
884,0.5,0.9784688995215312
884,0.75,0.9772727272727273
884,1,0.9796650717703349
885,0.25,0.9838516746411483
885,0.5,0.9814593301435407
885,0.75,0.9802631578947368
885,1,0.979066985645933
886,0.25,0.9814593301435407
886,0.5,0.979066985645933
886,0.75,0.9796650717703349
886,1,0.979066985645933
887,0.25,0.9826555023923444
887,0.5,0.9808612440191388
887,0.75,0.9814593301435407
887,1,0.9814593301435407
888,0.25,0.9826555023923444
888,0.5,0.9808612440191388
888,0.75,0.979066985645933
888,1,0.9760765550239234
889,0.25,0.9814593301435407
889,0.5,0.9808612440191388
889,0.75,0.9796650717703349
889,1,0.9754784688995215
890,0.25,0.9850478468899522
890,0.5,0.9814593301435407
890,0.75,0.9820574162679426
890,1,0.9796650717703349
891,0.25,0.9808612440191388
891,0.5,0.9784688995215312
891,0.75,0.9796650717703349
891,1,0.9784688995215312
892,0.25,0.9814593301435407
892,0.5,0.979066985645933
892,0.75,0.9802631578947368
892,1,0.9784688995215312
893,0.25,0.9802631578947368
893,0.5,0.9766746411483254
893,0.75,0.9742822966507177
893,1,0.972488038277512
894,0.25,0.9826555023923444
894,0.5,0.979066985645933
894,0.75,0.9796650717703349
894,1,0.9778708133971292
895,0.25,0.9856459330143541
895,0.5,0.9838516746411483
895,0.75,0.9826555023923444
895,1,0.9820574162679426
896,0.25,0.9808612440191388
896,0.5,0.9772727272727273
896,0.75,0.9778708133971292
896,1,0.979066985645933
897,0.25,0.9838516746411483
897,0.5,0.9802631578947368
897,0.75,0.9772727272727273
897,1,0.9760765550239234
898,0.25,0.9754784688995215
898,0.5,0.9766746411483254
898,0.75,0.9736842105263158
898,1,0.9748803827751196
899,0.25,0.9832535885167464
899,0.5,0.979066985645933
899,0.75,0.9784688995215312
899,1,0.9778708133971292
900,0.25,0.9874401913875598
900,0.5,0.9850478468899522
900,0.75,0.9820574162679426
900,1,0.9808612440191388
901,0.25,0.9784688995215312
901,0.5,0.9778708133971292
901,0.75,0.9778708133971292
901,1,0.9778708133971292
902,0.25,0.9820574162679426
902,0.5,0.9772727272727273
902,0.75,0.9772727272727273
902,1,0.9748803827751196
903,0.25,0.979066985645933
903,0.5,0.9766746411483254
903,0.75,0.9748803827751196
903,1,0.9748803827751196
904,0.25,0.979066985645933
904,0.5,0.9760765550239234
904,0.75,0.9772727272727273
904,1,0.9778708133971292
905,0.25,0.9826555023923444
905,0.5,0.9802631578947368
905,0.75,0.9784688995215312
905,1,0.979066985645933
906,0.25,0.9844497607655502
906,0.5,0.9826555023923444
906,0.75,0.9820574162679426
906,1,0.9820574162679426
907,0.25,0.9820574162679426
907,0.5,0.9814593301435407
907,0.75,0.9820574162679426
907,1,0.9820574162679426
908,0.25,0.9874401913875598
908,0.5,0.9850478468899522
908,0.75,0.9838516746411483
908,1,0.9826555023923444
909,0.25,0.9778708133971292
909,0.5,0.9772727272727273
909,0.75,0.9760765550239234
909,1,0.9760765550239234
910,0.25,0.9802631578947368
910,0.5,0.9778708133971292
910,0.75,0.9778708133971292
910,1,0.9772727272727273
911,0.25,0.9814593301435407
911,0.5,0.9802631578947368
911,0.75,0.9778708133971292
911,1,0.9766746411483254
912,0.25,0.9820574162679426
912,0.5,0.9814593301435407
912,0.75,0.9796650717703349
912,1,0.9772727272727273
913,0.25,0.9850478468899522
913,0.5,0.9820574162679426
913,0.75,0.9814593301435407
913,1,0.9814593301435407
914,0.25,0.9850478468899522
914,0.5,0.9832535885167464
914,0.75,0.9814593301435407
914,1,0.9826555023923444
915,0.25,0.9778708133971292
915,0.5,0.9766746411483254
915,0.75,0.9760765550239234
915,1,0.9754784688995215
916,0.25,0.9808612440191388
916,0.5,0.9796650717703349
916,0.75,0.9796650717703349
916,1,0.9802631578947368
917,0.25,0.986244019138756
917,0.5,0.9832535885167464
917,0.75,0.9838516746411483
917,1,0.9802631578947368
918,0.25,0.9838516746411483
918,0.5,0.9826555023923444
918,0.75,0.9820574162679426
918,1,0.9838516746411483
919,0.25,0.979066985645933
919,0.5,0.9766746411483254
919,0.75,0.9778708133971292
919,1,0.9748803827751196
920,0.25,0.9850478468899522
920,0.5,0.9832535885167464
920,0.75,0.9826555023923444
920,1,0.9814593301435407
921,0.25,0.9826555023923444
921,0.5,0.9796650717703349
921,0.75,0.9802631578947368
921,1,0.9778708133971292
922,0.25,0.9802631578947368
922,0.5,0.9796650717703349
922,0.75,0.9802631578947368
922,1,0.9796650717703349
923,0.25,0.9856459330143541
923,0.5,0.9844497607655502
923,0.75,0.9844497607655502
923,1,0.9850478468899522
924,0.25,0.9808612440191388
924,0.5,0.9796650717703349
924,0.75,0.9820574162679426
924,1,0.9814593301435407
925,0.25,0.9856459330143541
925,0.5,0.9832535885167464
925,0.75,0.9820574162679426
925,1,0.9784688995215312
926,0.25,0.9820574162679426
926,0.5,0.9802631578947368
926,0.75,0.9796650717703349
926,1,0.9778708133971292
927,0.25,0.9838516746411483
927,0.5,0.9802631578947368
927,0.75,0.9772727272727273
927,1,0.9778708133971292
928,0.25,0.9784688995215312
928,0.5,0.9748803827751196
928,0.75,0.9754784688995215
928,1,0.9766746411483254
929,0.25,0.9802631578947368
929,0.5,0.9760765550239234
929,0.75,0.9736842105263158
929,1,0.972488038277512
930,0.25,0.9856459330143541
930,0.5,0.9820574162679426
930,0.75,0.9802631578947368
930,1,0.9784688995215312
931,0.25,0.9850478468899522
931,0.5,0.9826555023923444
931,0.75,0.9802631578947368
931,1,0.9766746411483254
932,0.25,0.9766746411483254
932,0.5,0.9772727272727273
932,0.75,0.9754784688995215
932,1,0.972488038277512
933,0.25,0.9856459330143541
933,0.5,0.9832535885167464
933,0.75,0.9808612440191388
933,1,0.979066985645933
934,0.25,0.9802631578947368
934,0.5,0.9772727272727273
934,0.75,0.9772727272727273
934,1,0.9748803827751196
935,0.25,0.9808612440191388
935,0.5,0.9808612440191388
935,0.75,0.9814593301435407
935,1,0.9796650717703349
936,0.25,0.979066985645933
936,0.5,0.9796650717703349
936,0.75,0.9796650717703349
936,1,0.9802631578947368
937,0.25,0.9796650717703349
937,0.5,0.9778708133971292
937,0.75,0.9784688995215312
937,1,0.979066985645933
938,0.25,0.9808612440191388
938,0.5,0.9784688995215312
938,0.75,0.9778708133971292
938,1,0.9778708133971292
939,0.25,0.9850478468899522
939,0.5,0.9832535885167464
939,0.75,0.9808612440191388
939,1,0.9826555023923444
940,0.25,0.9850478468899522
940,0.5,0.9838516746411483
940,0.75,0.9820574162679426
940,1,0.9808612440191388
941,0.25,0.9814593301435407
941,0.5,0.9826555023923444
941,0.75,0.9826555023923444
941,1,0.9832535885167464
942,0.25,0.9802631578947368
942,0.5,0.9778708133971292
942,0.75,0.9772727272727273
942,1,0.9748803827751196
943,0.25,0.9832535885167464
943,0.5,0.9820574162679426
943,0.75,0.9808612440191388
943,1,0.9796650717703349
944,0.25,0.9838516746411483
944,0.5,0.9844497607655502
944,0.75,0.9832535885167464
944,1,0.9814593301435407
945,0.25,0.9820574162679426
945,0.5,0.9778708133971292
945,0.75,0.9772727272727273
945,1,0.9772727272727273
946,0.25,0.9826555023923444
946,0.5,0.9820574162679426
946,0.75,0.9796650717703349
946,1,0.979066985645933
947,0.25,0.986244019138756
947,0.5,0.9820574162679426
947,0.75,0.9814593301435407
947,1,0.9808612440191388
948,0.25,0.9796650717703349
948,0.5,0.979066985645933
948,0.75,0.9778708133971292
948,1,0.9766746411483254
949,0.25,0.9838516746411483
949,0.5,0.9826555023923444
949,0.75,0.9796650717703349
949,1,0.9814593301435407
950,0.25,0.9808612440191388
950,0.5,0.9766746411483254
950,0.75,0.9736842105263158
950,1,0.9730861244019139
951,0.25,0.9868421052631579
951,0.5,0.9856459330143541
951,0.75,0.9820574162679426
951,1,0.9820574162679426
952,0.25,0.979066985645933
952,0.5,0.979066985645933
952,0.75,0.9754784688995215
952,1,0.9748803827751196
953,0.25,0.9814593301435407
953,0.5,0.9772727272727273
953,0.75,0.9772727272727273
953,1,0.9778708133971292
954,0.25,0.9778708133971292
954,0.5,0.9772727272727273
954,0.75,0.9754784688995215
954,1,0.9772727272727273
955,0.25,0.9850478468899522
955,0.5,0.9826555023923444
955,0.75,0.9796650717703349
955,1,0.9778708133971292
956,0.25,0.9850478468899522
956,0.5,0.9844497607655502
956,0.75,0.9826555023923444
956,1,0.9826555023923444
957,0.25,0.9838516746411483
957,0.5,0.9796650717703349
957,0.75,0.9796650717703349
957,1,0.9784688995215312
958,0.25,0.9796650717703349
958,0.5,0.9748803827751196
958,0.75,0.9736842105263158
958,1,0.972488038277512
959,0.25,0.9856459330143541
959,0.5,0.986244019138756
959,0.75,0.9820574162679426
959,1,0.9820574162679426
960,0.25,0.9778708133971292
960,0.5,0.9748803827751196
960,0.75,0.9748803827751196
960,1,0.9736842105263158
961,0.25,0.9742822966507177
961,0.5,0.9700956937799043
961,0.75,0.9688995215311005
961,1,0.9683014354066986
962,0.25,0.9820574162679426
962,0.5,0.9802631578947368
962,0.75,0.9802631578947368
962,1,0.9796650717703349
963,0.25,0.9832535885167464
963,0.5,0.9802631578947368
963,0.75,0.9796650717703349
963,1,0.979066985645933
964,0.25,0.9814593301435407
964,0.5,0.9796650717703349
964,0.75,0.9772727272727273
964,1,0.9754784688995215
965,0.25,0.9814593301435407
965,0.5,0.9784688995215312
965,0.75,0.9778708133971292
965,1,0.9784688995215312
966,0.25,0.9832535885167464
966,0.5,0.9820574162679426
966,0.75,0.9796650717703349
966,1,0.9814593301435407
967,0.25,0.9802631578947368
967,0.5,0.9808612440191388
967,0.75,0.9760765550239234
967,1,0.9754784688995215
968,0.25,0.9844497607655502
968,0.5,0.979066985645933
968,0.75,0.979066985645933
968,1,0.9754784688995215
969,0.25,0.9754784688995215
969,0.5,0.972488038277512
969,0.75,0.97188995215311
969,1,0.9712918660287081
970,0.25,0.9796650717703349
970,0.5,0.9802631578947368
970,0.75,0.9826555023923444
